module,region,climate,moisture,soil_type,count,sum,mean,median,min,max,q1,q3
Grassland,Eastern Asia,Tropical,Wet,High Activity Clay,496,1053.7324711356703,2.124460627289658,0.06361116300000003,-138.9792250132,148.22976673461224,-53.60863553649996,58.39233067799996
Grassland,Oceania,Tropical,Wet,High Activity Clay,496,1052.0015821836153,2.120970931821805,0.0,-138.9792250132,147.54752943920002,-53.54777300399995,58.69077426771425
Grassland,South-Eastern Asia,Tropical,Wet,High Activity Clay,496,1049.5654977607976,2.1160594712919307,4.440892098500626e-16,-137.7747302525,149.53487905462856,-53.63854512389996,58.18421286982853
Grassland,North America,Tropical,Wet,High Activity Clay,496,1046.120140069535,2.1091131856240626,0.12722232600000005,-137.8774168442,148.31435877782852,-53.67499532999993,57.76565392619995
Grassland,Southern Asia,Warm Temperate,Dry,Wetland,496,1023.6029593419888,2.0637156438346547,0.0,-154.95495036266675,165.2703134202738,-63.52118370399999,67.76624384137143
Grassland,Western Asia,Warm Temperate,Dry,Wetland,496,1021.7654462252482,2.060010980292839,-0.03666191759999993,-155.32752206986675,165.44418019605448,-63.60974787199999,67.8396569324571
Grassland,Northern Africa,Warm Temperate,Dry,Wetland,496,1020.6935031007129,2.057849804638534,0.0,-155.2867634442667,165.25652964574292,-63.56401818799996,68.01282985828571
Grassland,Oceania,Warm Temperate,Dry,Wetland,496,1020.6074148836238,2.0576762396847257,-0.01641578399999999,-154.95495036266675,164.19262238866676,-63.63317293520001,67.51356381439999
Grassland,North America,Warm Temperate,Dry,Wetland,496,1019.4333946270625,2.0553092633610133,-0.01641578399999999,-155.1644875674667,165.2703134202738,-63.60974787199999,67.59275246024485
Grassland,Central Africa,Warm Temperate,Dry,Wetland,496,1018.0030649722597,2.0524255342182656,0.01641578399999999,-155.12372894186677,165.5322105897429,-63.59069745599996,67.86975359497141
Grassland,Eastern Asia,Warm Temperate,Dry,Wetland,496,1016.7753338635683,2.0499502698862266,0.0,-155.32752206986675,164.95229206403093,-63.59069745599996,67.8396569324571
Grassland,South America,Warm Temperate,Dry,Wetland,496,1015.4043153887942,2.047186119735472,0.01641578399999999,-155.32752206986675,165.44418019605448,-63.60974787199999,68.09586707942854
Grassland,Eastern Africa,Warm Temperate,Dry,Wetland,496,1015.1042776741316,2.0465812049881684,-0.020246133599999938,-155.00242585226673,165.2703134202738,-63.60974787199999,67.80656008929525
Grassland,Caribbean,Warm Temperate,Dry,Wetland,496,1014.8620425774766,2.0460928277771706,0.01641578399999999,-154.97631693866668,164.85433702623817,-63.59069745599996,67.57064059679996
Grassland,Central Asia,Warm Temperate,Dry,Wetland,496,1013.6772334301944,2.04370409965765,-0.01641578399999999,-155.2052461930666,165.61378772986674,-63.6250808512,67.54885833729524
Grassland,South-Eastern Asia,Warm Temperate,Dry,Wetland,496,1013.1741571357072,2.0426898329348937,-0.01641578399999999,-155.00242585226673,165.58013428157147,-63.625454332000004,68.01282985828571
Grassland,Western Africa,Warm Temperate,Dry,Wetland,496,1011.6584141879129,2.039633899572405,0.0,-155.04584806186674,165.39232128601364,-63.6250808512,67.85231460479996
Grassland,Southern Africa,Warm Temperate,Dry,Wetland,496,1011.0940124432639,2.038495992829161,0.0,-155.24600481866668,165.5322105897429,-63.708242576,67.86975359497141
Grassland,Central America,Warm Temperate,Dry,Wetland,496,1010.9465349220153,2.0381986591169663,-0.01641578399999999,-155.04584806186674,165.65542806266674,-63.576916303999965,68.12290188897956
Grassland,Europe,Warm Temperate,Dry,Wetland,496,998.8226763550807,2.0137553958771788,0.036661917599999816,-155.20524619306664,164.46032713586675,-63.52078416639999,67.85231460479996
Grassland,Oceania,Warm Temperate,Moist,High Activity Clay,496,977.5744138633758,1.9709161569826124,-0.055403270999999865,-135.37921005253335,145.23059296470484,-53.79732393639998,57.76261756445712
Grassland,Caribbean,Warm Temperate,Moist,High Activity Clay,496,972.142451441282,1.9599646198412943,-0.061866985949999176,-135.36460195903334,145.59144163258094,-53.75263001019998,57.447908120821396
Grassland,Eastern Asia,Warm Temperate,Moist,High Activity Clay,496,971.6094671180618,1.9588900546735117,0.027701635499999933,-135.43718806108333,145.69905456223336,-53.679990165999975,57.762617564457116
Grassland,Southern Asia,Warm Temperate,Moist,High Activity Clay,496,969.6912649273374,1.9550227115470513,-0.027701635499999933,-135.31988360458334,145.59144163258094,-53.73930195699998,58.03719826299998
Grassland,Eastern Africa,Warm Temperate,Moist,High Activity Clay,496,964.8393709433384,1.9452406672244726,0.027701635499999933,-135.7068612841334,145.23059296470484,-53.82685280499997,57.7587212236571
Grassland,Western Asia,Boreal,Moist,High Activity Clay,496,964.1065425821411,1.9437631906898005,0.017441770500000064,-132.5994778262,141.8877891198625,-53.740833176799974,58.01359373699998
Grassland,Central America,Warm Temperate,Moist,High Activity Clay,496,963.3359768786171,1.9422096308036634,0.055403270999999865,-135.42295127698335,145.46440099033336,-53.73865705119998,57.33628896348569
Grassland,Europe,Warm Temperate,Moist,High Activity Clay,496,962.5134543215141,1.940551319196601,0.027701635499999933,-135.84442164553334,145.23059296470484,-53.82685280499997,57.7587212236571
Grassland,Central Africa,Warm Temperate,Moist,High Activity Clay,496,962.4812247177124,1.9404863401566783,0.027701635499999933,-135.6380811034334,145.59144163258094,-53.79795418524998,57.78127396548569
Grassland,Southern Africa,Warm Temperate,Moist,High Activity Clay,496,961.9821019135655,1.9394800441805757,-0.055403270999999865,-135.43787693773336,144.78560796270483,-53.85660641349998,57.777356370081606
Grassland,Northern Africa,Warm Temperate,Moist,High Activity Clay,496,960.6565727075953,1.936807606265313,-0.027701635499999933,-135.77564146483337,145.00971785060804,-53.63593137429996,57.44821824609998
Grassland,North America,Warm Temperate,Moist,High Activity Clay,496,960.3479552404683,1.9361853936299764,0.0,-135.43787693773336,145.00971785060804,-53.85599082159998,57.7587212236571
Grassland,South America,Warm Temperate,Moist,High Activity Clay,496,960.0265655142271,1.935537430472232,-0.027701635499999933,-135.91320182623335,145.12623003958095,-53.75263001019998,58.0892136213265
Grassland,Western Africa,Boreal,Moist,High Activity Clay,496,959.1006131589236,1.9336705910462169,0.017441770499999953,-132.26921313375001,142.27573265290007,-53.85164840439998,57.81358427679997
Grassland,Europe,Boreal,Moist,High Activity Clay,496,958.4261184575399,1.9323107226966532,0.03488354100000002,-132.23228395300004,142.26777919200006,-53.778186866249975,58.01359373699998
Grassland,Western Africa,Warm Temperate,Moist,High Activity Clay,496,957.2640740238367,1.9299678911770901,0.0,-135.5693009227334,144.78560796270483,-53.81097932814998,57.71653799559998
Grassland,Eastern Africa,Boreal,Moist,High Activity Clay,496,957.1752030139559,1.9297887157539433,0.0,-132.30656682320003,141.97645401940008,-53.80047357299998,58.07211161399997
Grassland,North America,Boreal,Moist,High Activity Clay,496,955.9650025256183,1.927348795414553,0.0,-132.2973691347,142.26777919200006,-53.778186866249975,57.52457307064283
Grassland,South-Eastern Asia,Warm Temperate,Moist,High Activity Clay,496,955.861270997731,1.927139659269619,0.0,-135.91320182623335,145.69905456223336,-53.85599082159998,57.762617564457116
Grassland,Central Asia,Boreal,Moist,High Activity Clay,496,955.2520982586416,1.9259114884246806,0.017441770499999953,-132.269628414,141.90128962295,-53.82350778419997,57.52457307064283
Grassland,Central Asia,Warm Temperate,Moist,High Activity Clay,496,954.5828168704508,1.9245621307871992,0.027701635499999933,-135.43718806108333,144.57484614410802,-53.73865705119998,57.78127396548569
Grassland,Western Asia,Warm Temperate,Moist,High Activity Clay,496,953.7103430595818,1.9228031110072212,0.0,-135.84442164553334,144.58143737819054,-53.79732393639998,57.3405081537095
Grassland,Central America,Boreal,Moist,High Activity Clay,496,952.6108204769257,1.920586331606705,-0.04295843475000016,-132.30614231450002,141.90128962295,-53.85164840439998,57.81358427679997
Grassland,Northern Africa,Boreal,Moist,High Activity Clay,496,952.5202133222289,1.9204036558915905,0.0,-132.2973691347,141.4968821557501,-53.85204522774998,58.044821570999964
Grassland,Southern Africa,Boreal,Moist,High Activity Clay,496,952.0716301689023,1.919499254372787,0.0,-132.33410759415008,141.97645401940008,-53.835357113999976,57.975332777999974
Grassland,South America,Boreal,Moist,High Activity Clay,496,951.6850624376467,1.9187198839468684,0.008074893750000034,-132.30656682320003,141.48581264565007,-53.81511604699997,58.01359373699998
Grassland,Eastern Asia,Boreal,Moist,High Activity Clay,496,951.3727396851466,1.9180902009781182,0.0,-132.30656682320003,141.70408194800007,-53.870240654999975,57.41995415309997
Grassland,Caribbean,Boreal,Moist,High Activity Clay,496,948.8605030129202,1.913025207687339,0.0,-132.64278386590007,142.06167397714287,-53.86024624364998,57.767547204399975
Grassland,Oceania,Boreal,Moist,High Activity Clay,496,948.1622576196175,1.9116174548782612,0.03488354100000002,-132.34307149525006,142.27573265290007,-53.82350778419997,57.49359333409997
Grassland,South-Eastern Asia,Boreal,Moist,High Activity Clay,496,947.8122902582614,1.9109118755206884,0.0,-132.46955970710007,142.19420062595,-53.81511604699997,57.767547204399975
Grassland,Central Africa,Boreal,Moist,High Activity Clay,496,945.0916812516339,1.9054267767170037,0.0,-132.42625366740006,140.96538065775002,-53.778186866249975,58.054107572999975
Grassland,Southern Asia,Boreal,Moist,High Activity Clay,496,940.0051147097477,1.8951716022373946,0.017441770499999953,-132.55617178650002,142.19313036225,-53.870240654999975,58.01359373699998
Grassland,South America,Tropical,Wet,Low Activity Clay,496,938.2191463925644,1.8915708596624283,0.06361116300000003,-120.21437813733331,129.4235731163048,-45.28458685299996,50.135929696285686
Grassland,Northern Africa,Tropical,Wet,Low Activity Clay,496,937.5539884555842,1.8902298154346455,-0.06361116299999958,-120.48381123973328,129.4235731163048,-45.55649802073335,50.005247166734684
Grassland,Oceania,Tropical,Wet,Low Activity Clay,496,935.4902760561397,1.8860691049518945,0.0,-120.34754648033326,128.69631442653326,-45.68863553649997,49.65394292697139
Grassland,North America,Tropical,Wet,Low Activity Clay,496,934.8111054951353,1.8846998094659986,0.0,-121.25941867233331,129.73945042069522,-45.754995329999986,50.135929696285686
Grassland,Caribbean,Tropical,Wet,Low Activity Clay,496,932.138335934255,1.8793111611577722,0.07845376770000101,-120.2128635858333,130.04014141449045,-45.14832209359997,49.65394292697139
Grassland,Southern Africa,Tropical,Wet,Low Activity Clay,496,932.0161125396037,1.8790647430233944,0.0,-120.94353932393332,129.4973281911047,-45.182595833099974,49.408682616228525
Grassland,Europe,Tropical,Wet,Low Activity Clay,496,930.1370624323266,1.8752763355490456,0.12722232600000005,-120.31555017753327,129.73945042069522,-45.500550677999975,50.135929696285686
Grassland,Eastern Africa,Tropical,Wet,Low Activity Clay,496,926.7817790002135,1.8685116512101079,0.06361116300000003,-120.48222937483328,130.5655918491047,-45.41926974749999,49.80942667799997
Grassland,Central Asia,Tropical,Wet,Low Activity Clay,496,923.6427649676972,1.8621829938864862,0.0,-120.78559964973336,129.68611621533327,-45.41926974749999,49.91955028971424
Grassland,Central Africa,Tropical,Wet,Low Activity Clay,496,922.9332055330995,1.8607524305102812,0.0,-121.57529802073329,130.5655918491047,-44.688594009399964,49.58360395434282
Grassland,South-Eastern Asia,Tropical,Wet,Low Activity Clay,496,922.8693283473267,1.8606236458615457,0.0,-120.1815628548333,130.04014141449045,-45.45057047849999,49.58360395434282
Grassland,Central America,Tropical,Wet,Low Activity Clay,496,919.486238819616,1.853802900846,0.0,-121.25941867233331,129.6684918877333,-45.55395264199997,49.58360395434282
Grassland,Southern Asia,Tropical,Wet,Low Activity Clay,496,916.2695831822721,1.8473177080287744,0.06361116300000047,-120.78559964973336,129.52097907361897,-45.718545123899965,49.58360395434282
Grassland,Eastern Asia,Tropical,Wet,Low Activity Clay,496,915.8313709329377,1.8464342155906002,4.440892098500626e-16,-120.48381123973328,129.6684918877333,-45.68863553649997,49.27750777619996
Grassland,Western Africa,Tropical,Wet,Low Activity Clay,496,915.0771589446292,1.8449136269044943,0.06361116300000003,-120.94353932393332,129.73945042069522,-45.28303864479996,49.503481155183664
Grassland,Western Asia,Tropical,Wet,Low Activity Clay,496,899.6525820048233,1.8138156895258535,-0.06361116299999958,-120.34909468853327,128.86369124823327,-45.68863553649997,50.005247166734684
Grassland,Southern Asia,Tropical,Wet,Wetland,496,896.6878083363749,1.8078383232588204,4.440892098500626e-16,-113.89652937483336,122.38624337683338,-42.212595833099996,46.92786298199999
Grassland,South-Eastern Asia,Tropical,Wet,Wetland,496,884.0096275688794,1.782277474937257,0.0,-113.86383750023337,122.64629401126673,-42.56679964973336,46.247694020733356
Grassland,Eastern Africa,Tropical,Wet,Wetland,496,883.4189500829921,1.7810865929092583,0.0,-113.89811123973337,122.64629401126673,-42.8519048496,46.45509169839999
Grassland,Eastern Asia,Tropical,Wet,Wetland,496,879.3176064351251,1.7728177549095263,-0.06361116299999958,-114.3578393239334,122.38384548903339,-42.61455780119998,46.117608306
Grassland,Caribbean,Tropical,Wet,Wetland,496,879.0194613028124,1.7722166558524444,0.06361116300000003,-114.51577899813337,123.21076158233335,-42.78499533,46.245366921599995
Grassland,Oceania,Tropical,Wet,Wetland,496,875.8891827957791,1.7659056104753612,0.0,-113.62716358583334,121.92636604545837,-42.853318431,46.790040330000004
Grassland,North America,Tropical,Wet,Wetland,496,875.3164423940297,1.764750891923447,0.0,-113.22311490233332,122.93874935200837,-42.212595833099996,46.5226911996
Grassland,Central Africa,Tropical,Wet,Wetland,496,874.1650899860084,1.762429616907275,0.12722232600000005,-113.49248069133337,122.93874935200837,-42.447755195999996,46.863746968499974
Grassland,Western Africa,Tropical,Wet,Wetland,496,873.0932177705831,1.7602685842148853,-0.12722232600000005,-113.89811123973337,123.64439324673336,-42.882532446599996,46.790040330000004
Grassland,Western Asia,Boreal,Dry,High Activity Clay,496,870.8361237322994,1.7557179913957648,0.017441770499999953,-132.34307149525006,140.9077086497143,-53.81470999519997,57.61165627799996
Grassland,Western Africa,Boreal,Dry,High Activity Clay,496,870.5796110711061,1.7552008287723913,0.017441770499999953,-132.19535477225008,140.755347616675,-53.835357113999976,57.152217003199965
Grassland,Central Asia,Tropical,Wet,Wetland,496,868.9246146439376,1.7518641424272936,0.12722232600000005,-114.51577899813337,122.38384548903339,-42.23073750023335,46.863746968499974
Grassland,Southern Africa,Boreal,Dry,High Activity Clay,496,868.5387597055914,1.7510862090838535,-0.017441770499999953,-132.5994778262,141.40001003590007,-53.81511604699997,57.44444872885711
Grassland,Eastern Asia,Boreal,Dry,High Activity Clay,496,867.1674957967408,1.7483215641063323,-0.017441770499999953,-132.2973691347,141.1942520222143,-53.82350778419997,57.44333417679997
Grassland,North America,Boreal,Dry,High Activity Clay,496,866.1046841740462,1.7461787987379962,-0.017441770499999953,-132.46955970710007,141.10073140240007,-53.85164840439998,57.11713333259997
Grassland,South America,Boreal,Dry,High Activity Clay,496,865.7868746343535,1.7455380536982932,0.0,-132.2469264270001,141.35679257700008,-53.80047357299998,57.44333417679997
Grassland,Central Africa,Boreal,Dry,High Activity Clay,496,865.5236716952375,1.7450074026113658,0.017441770499999953,-132.64278386590007,141.10073140240007,-53.778186866249975,57.42114676759997
Grassland,Northern Africa,Boreal,Dry,High Activity Clay,496,865.0179964610056,1.7439878960907371,-0.03488354100000002,-132.42625366740006,141.10073140240007,-53.81511604699997,57.41155640439998
Grassland,Europe,Tropical,Wet,Wetland,496,864.9867918070044,1.7439249834818635,0.0,-114.3578393239334,122.33952849323333,-42.61455780119998,46.297766196000005
Grassland,Southern Africa,Tropical,Wet,Wetland,496,864.9304804552497,1.7438114525307453,0.1420649307000006,-114.98959802073337,121.91693194000837,-42.582471747199975,46.5226911996
Grassland,Central America,Boreal,Dry,High Activity Clay,496,862.8633708958018,1.7396438929350844,-0.021511516950000087,-132.64278386590007,141.008127682125,-53.85204522774998,57.44444872885712
Grassland,Caribbean,Boreal,Dry,High Activity Clay,496,861.8119110200482,1.737524014153323,0.0,-132.5128657468,140.39477589390006,-53.81511604699997,57.41155640439998
Grassland,South America,Tropical,Wet,Wetland,496,861.1583293462418,1.73620630916581,0.0,-114.19989964973333,122.93874935200837,-42.882532446599996,46.381038634699976
Grassland,Western Asia,Tropical,Wet,Wetland,496,860.8985610450958,1.7356825827522093,0.0,-113.49248069133337,122.16572104733335,-42.71863553649999,46.04261003649999
Grassland,Northern Africa,Tropical,Wet,Wetland,496,860.2289913882956,1.7343326439280153,0.0,-113.89652937483336,122.55290646573337,-43.03943998199999,46.701947753999995
Grassland,Eastern Africa,Boreal,Dry,High Activity Clay,496,859.9776764713554,1.7338259606277326,0.017441770499999953,-132.30656682320003,141.1942520222143,-53.81470999519997,57.41155640439998
Grassland,South-Eastern Asia,Boreal,Dry,High Activity Clay,496,859.6761494072124,1.7332180431597024,-0.017441770499999953,-132.59947782620003,140.64012093450006,-53.77777158599998,57.42114676759997
Grassland,Central America,Tropical,Wet,Wetland,496,859.6324090337498,1.7331298569228826,-0.06361116299999958,-114.83165834653337,121.42768360158338,-42.4492697475,46.863746968499974
Grassland,Oceania,Boreal,Dry,High Activity Clay,496,859.5316393342841,1.732926692206218,-0.017441770499999953,-132.42625366740006,140.85610963710008,-53.741257685499974,57.64326773699998
Grassland,Europe,Boreal,Dry,High Activity Clay,496,859.1071054570517,1.7320707771311528,0.0,-132.59947782620003,141.40001003590007,-53.85204522774998,57.11869440584997
Grassland,Southern Asia,Boreal,Dry,High Activity Clay,496,856.0229193155158,1.7258526599103141,-0.03488354100000002,-132.5994778262,140.64012093450006,-53.85204522774998,57.43239274519997
Grassland,Central Asia,Boreal,Dry,High Activity Clay,496,850.534517987472,1.7147873346521612,0.017441770499999953,-132.59947782620003,140.3566671391501,-53.71329240584998,57.14583932474997
Grassland,Western Africa,Warm Temperate,Moist,Low Activity Clay,496,833.5088276696246,1.6804613461081142,0.0,-116.7647512769834,125.23311819712447,-45.832630010199985,49.25689963794283
Grassland,Oceania,Tropical,Wet,Sandy,496,832.293108995614,1.6780103003943831,-0.06361116300000003,-107.3108293748333,115.25150768004758,-39.74863553649999,43.870682020733355
Grassland,North America,Warm Temperate,Moist,Low Activity Clay,496,831.9837177520279,1.6773865277258628,0.055403270999999865,-116.72101005253332,125.28453159605951,-45.76064972874998,49.015300572699985
Grassland,Southern Asia,Warm Temperate,Moist,Low Activity Clay,496,830.9766845238576,1.6753562187981,0.027701635499999933,-117.04866128413339,124.57689831622625,-45.77428069224998,49.29278096191427
Grassland,Central America,Warm Temperate,Moist,Low Activity Clay,496,830.8602635862455,1.6751214991658177,0.055403270999999865,-116.77898806108341,125.66471902123341,-45.701323280799976,49.02493689609997
Grassland,Oceania,Warm Temperate,Moist,Low Activity Clay,496,829.600068026577,1.6725807823116472,-0.027701635499999933,-117.04866128413339,125.56256694690236,-45.70199750049998,48.92784905634998
Grassland,Central Africa,Warm Temperate,Moist,Low Activity Clay,496,829.4634875455843,1.6723054184386779,-0.055403270999999865,-117.04866128413339,123.90945413935006,-45.70199750049998,49.29278096191427
Grassland,Southern Africa,Warm Temperate,Moist,Low Activity Clay,496,829.3622340769098,1.6721012783808664,0.0,-116.47300468723338,125.3746505953334,-45.75999016599999,49.5502034625714
Grassland,Europe,Warm Temperate,Moist,Low Activity Clay,496,829.0819424551206,1.6715361743046786,-0.027701635499999933,-116.77967693773341,124.957642441313,-45.906852804999986,49.28116424763264
Grassland,Western Asia,Warm Temperate,Moist,Low Activity Clay,496,828.7626289081868,1.6708923969923122,0.027701635499999933,-117.18622164553332,125.09735535390236,-45.64334527224998,49.29596574592379
Grassland,South America,Tropical,Wet,Sandy,496,827.9299719916445,1.6692136532089608,0.06361116300000047,-107.3108293748333,115.27036278696188,-39.77854512389999,43.651816602428546
Grassland,Central Asia,Tropical,Wet,Sandy,496,826.8467548914704,1.6670297477650613,0.0,-107.1761464803333,113.93842078267264,-39.883318430999985,43.651816602428546
Grassland,South-Eastern Asia,Warm Temperate,Moist,Low Activity Clay,496,826.8149211539296,1.6669655668426,0.0,-116.77967693773341,125.56256694690236,-45.70199750049998,49.29278096191427
Grassland,Eastern Asia,Warm Temperate,Moist,Low Activity Clay,496,826.6037629722214,1.6665398447020592,-0.027701635499999933,-117.18622164553332,125.56256694690236,-45.70199750049998,49.29278096191427
Grassland,South America,Warm Temperate,Moist,Low Activity Clay,496,826.4272342723463,1.6661839400652143,0.0,-117.25500182623341,125.03363143303658,-45.76064972874998,49.56551154657141
Grassland,Central America,Tropical,Wet,Sandy,496,824.9180042985693,1.6631411376987284,0.0,-107.2781375002333,114.5579031670333,-39.74863553649999,42.91139816369998
Grassland,Eastern Asia,Tropical,Wet,Sandy,496,823.6443697818792,1.6605733261731435,0.0,-108.08801867233332,115.83735728952621,-39.74718829839999,43.71979626771427
Grassland,Northern Africa,Warm Temperate,Moist,Low Activity Clay,496,822.0276974428639,1.6573139061348061,0.0,-116.72033583283333,125.3746505953334,-45.877323936399975,49.57396458509521
Grassland,Central Asia,Warm Temperate,Moist,Low Activity Clay,496,820.6623441313126,1.654561177684098,0.027701635499999933,-116.9798811034334,125.412740738813,-45.819301956999986,49.50953626299998
Grassland,South-Eastern Asia,Tropical,Wet,Sandy,496,819.1537128138384,1.6515195822859645,0.0,-108.24595834653331,115.4373210437333,-39.81499532999999,43.57483349326529
Grassland,Central Africa,Tropical,Wet,Sandy,496,818.4744574760865,1.6501501158792067,-0.06361116299999958,-108.08801867233332,115.4373210437333,-39.74863553649999,43.32794917817141
Grassland,Caribbean,Warm Temperate,Moist,Low Activity Clay,496,817.6643037920546,1.6485167415162392,0.055403270999999865,-117.04866128413339,125.14481869925179,-45.79604626299998,49.25689963794283
Grassland,Eastern Africa,Warm Temperate,Moist,Low Activity Clay,496,815.8079842156537,1.6447741617251084,-0.027701635499999933,-117.18622164553332,125.28453159605951,-45.75999016599999,49.25689963794283
Grassland,North America,Tropical,Wet,Sandy,496,813.9963201972846,1.641121613300977,0.0,-107.93007899813335,116.5288078247333,-39.881904849599984,43.71979626771427
Grassland,Western Asia,Tropical,Wet,Sandy,496,813.8067232948733,1.6407393614815995,-0.12722232600000005,-108.24595834653331,115.27036278696188,-39.74718829839999,43.372248677999984
Grassland,Southern Asia,Tropical,Wet,Sandy,496,812.213067225435,1.6375263452125706,0.0,-108.08801867233332,114.27305796604763,-39.52614503493335,42.91139816369998
Grassland,Europe,Tropical,Wet,Sandy,496,810.5990099849939,1.6342721975503909,0.06361116300000003,-107.01016285483331,114.53600084483331,-39.76276285483333,42.82165376421427
Grassland,Southern Africa,Tropical,Wet,Sandy,496,810.0374285024476,1.6331399768194508,0.0,-108.08801867233332,115.4122700353333,-39.79557813733334,43.32794917817141
Grassland,Eastern Africa,Tropical,Wet,Sandy,496,809.1056889343623,1.6312614696257304,-0.06361116299999958,-106.74218820943335,116.33862644496189,-39.64455780119998,43.701971775104774
Grassland,Western Africa,Tropical,Wet,Sandy,496,807.6034240191667,1.6282327097160618,0.0,-107.1761464803333,115.27036278696188,-40.03073750023335,43.57483349326529
Grassland,Caribbean,Tropical,Wet,Sandy,496,803.4932648813867,1.6199460985511829,-0.15667193849999927,-107.31241123973331,114.7214273542333,-39.883318430999985,43.701971775104774
Grassland,Northern Africa,Tropical,Wet,Sandy,496,802.1752732524969,1.617288857363905,0.06361116300000003,-107.3108293748333,115.04283099721087,-39.883318430999985,43.4843452182857
Grassland,Central America,Cool Temperate,Moist,Sandy,496,780.271085861872,1.5731271892376453,0.024623675999999595,-108.11563877840003,115.42744346846433,-42.6376212768,46.05006385885713
Grassland,North America,Cool Temperate,Moist,Sandy,496,778.6034622938638,1.569765044947306,0.0,-108.16750483880001,115.94768078030611,-42.44229516119998,45.79841328587755
Grassland,Central Asia,Cool Temperate,Moist,Sandy,496,778.5806986175647,1.5697191504386385,-0.024623676000000483,-108.01190665760002,115.94768078030611,-42.597893342399985,46.05006385885713
Grassland,Caribbean,Cool Temperate,Moist,Sandy,496,777.5077836207009,1.5675560153643164,-0.024623675999999595,-108.35873135120002,115.42744346846433,-42.58547293439998,45.51455717159998
Grassland,Western Asia,Cool Temperate,Moist,Sandy,496,775.5597309539272,1.563628489826466,-0.024623675999999595,-108.29759341280003,116.07510614896431,-42.6376212768,46.0604379355102
Grassland,South-Eastern Asia,Cool Temperate,Moist,Sandy,496,772.4038646258778,1.55726585610056,0.0,-108.54214516640002,116.40138450380002,-42.6376212768,46.044375450857125
Grassland,Southern Asia,Cool Temperate,Moist,Sandy,496,772.3751792515977,1.5572080226846727,0.024623675999999595,-108.180159758,116.00909297255538,-42.61462180799998,46.05006385885713
Grassland,Eastern Africa,Cool Temperate,Moist,Sandy,496,770.6751553135587,1.5537805550676587,0.024623675999999595,-108.35873135120002,116.17301200932651,-42.49416122159998,45.51455717159998
Grassland,Eastern Asia,Cool Temperate,Moist,Sandy,496,766.8062342472556,1.5459803109823702,-0.03602352600000014,-108.41986928960003,116.17301200932651,-42.6376212768,45.5538320028
Grassland,Northern Africa,Cool Temperate,Moist,Sandy,496,766.6517679709891,1.5456688870382844,0.04924735200000008,-108.48100722799998,115.97887349180002,-42.61462180799998,46.00879245599999
Grassland,Central Africa,Cool Temperate,Moist,Sandy,496,764.6302879417838,1.5415933224632736,-0.024623675999999595,-108.07647540799998,115.97887349180002,-42.61462180799998,45.798413285877544
Grassland,Europe,Cool Temperate,Moist,Sandy,496,764.3858346875983,1.5411004731604805,-0.024623675999999595,-108.07647540799998,116.15654444900001,-42.649759402799994,45.54909695489998
Grassland,South America,Cool Temperate,Moist,Sandy,496,763.4703672447965,1.5392547726709607,0.0,-108.044425544,115.79151349375896,-42.48117624959998,45.54909695489999
Grassland,Oceania,Cool Temperate,Moist,Sandy,496,763.1760050236514,1.5386613004509102,-0.024623675999999595,-108.18015975800002,116.17301200932651,-42.49416122159998,45.73915230719999
Grassland,Western Africa,Cool Temperate,Moist,Sandy,496,762.6470750178825,1.5375949093102468,0.024623676000000483,-108.60328310480001,116.15654444900001,-42.58604618399998,45.8076345910857
Grassland,Southern Africa,Cool Temperate,Moist,Sandy,496,760.2827209009414,1.532828066332543,0.0,-108.35873135120002,115.63152210947861,-42.58547293439998,46.06002872114285
Grassland,Southern Asia,Tropical Montane,Dry,Sandy,496,758.9192327945867,1.530079098376183,0.0,-114.38458158893339,122.30148389543339,-47.28690450403329,50.846364708857095
Grassland,Europe,Tropical Montane,Dry,Sandy,496,757.0343535232473,1.526278938554934,-0.023597689499999852,-114.73089745113339,122.30148389543339,-47.42438705693331,50.58516252491423
Grassland,South America,Tropical Montane,Dry,Sandy,496,754.4139230142474,1.5209958125287246,-0.023597689499999852,-114.32216216263339,122.21308386351434,-47.436019427683306,50.86023719670066
Grassland,Western Africa,Tropical Montane,Dry,Sandy,496,753.9785486970164,1.5201180417278557,-0.023597689499999852,-114.2840687495834,122.08209882071095,-47.40234589933329,50.846364708857095
Grassland,Central Asia,Tropical Montane,Dry,Sandy,496,753.7841730239461,1.519726155290214,0.047195378999999926,-114.33460609413338,122.08209882071095,-47.374411562133304,50.86023719670066
Grassland,Southern Africa,Tropical Montane,Dry,Sandy,496,749.7769795390346,1.5116471361674086,0.023597689499999852,-114.20672076733338,121.99020327685719,-47.47436255173331,50.31986300403329
Grassland,Eastern Africa,Tropical Montane,Dry,Sandy,496,749.6486541711135,1.5113884156675677,-0.03452254575000002,-114.49653535393337,122.30148389543339,-47.3749609263333,50.861858621619014
Grassland,Northern Africa,Tropical Montane,Dry,Sandy,496,748.631053070659,1.5093368005456835,0.023597689499999852,-114.38458158893339,122.06840854633339,-47.47488694483331,50.60927074070473
Grassland,South-Eastern Asia,Tropical Montane,Dry,Sandy,496,748.0058385983515,1.5080762874966764,0.023597689499999852,-114.2846305993334,120.98765390407146,-47.40234589933329,50.60310504692515
