id,climate,land_use_type,region,forest_condition_type,from_year,forest_type,agb_min,agb_max,agb_growth_min,agb_growth_max,agb_unit,agb_min_min,agb_max_max,agb_growth_min_min,agb_growth_max_max,"Source: 2019 Refinement to the 2006 IPCC Guidelines for National Greenhouse Gas Inventories, IPCC (2019), Volume 4 AFOLU, tables 4.7, 4.8, 4.9, 4.10, 4.12; 2006 IPCC Guidelines for National Greenhouse Gas Inventories, IPCC (2006), Volume 4 AFOLU, tables 4.12."
10975,Tropical,Moist Deciduous Forest,Eastern Asia,Primary,21,Natural,31.819,31.819,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10976,Tropical,Moist Deciduous Forest,South-Eastern Asia,Primary,21,Natural,31.819,31.819,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10977,Tropical,Moist Deciduous Forest,Southern Asia,Primary,21,Natural,31.819,31.819,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10978,Tropical,Moist Deciduous Forest,Western Asia,Primary,21,Natural,31.819,31.819,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10979,Tropical,Moist Deciduous Forest,Europe,Primary,21,Natural,84.6,84.6,2.35,2.35,tC/ha,N/A,N/A,N/A,N/A,
10980,Tropical,Moist Deciduous Forest,Oceania,Primary,21,Natural,84.6,84.6,2.35,2.35,tC/ha,N/A,N/A,N/A,N/A,
10981,Tropical,Dry Forest,Eastern Africa,Primary,21,Natural,32.712,32.712,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10982,Tropical,Dry Forest,Central Africa,Primary,21,Natural,32.712,32.712,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10983,Tropical,Dry Forest,Northern Africa,Primary,21,Natural,32.712,32.712,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10984,Tropical,Dry Forest,Southern Africa,Primary,21,Natural,32.712,32.712,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10985,Tropical,Dry Forest,Western Africa,Primary,21,Natural,32.712,32.712,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10986,Tropical,Dry Forest,South America,Primary,21,Natural,59.925,59.925,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10987,Tropical,Dry Forest,Central America,Primary,21,Natural,59.925,59.925,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10988,Tropical,Dry Forest,Caribbean,Primary,21,Natural,59.925,59.925,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10989,Tropical,Dry Forest,North America,Primary,21,Natural,59.925,59.925,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10990,Tropical,Dry Forest,Central Asia,Primary,21,Natural,86.762,86.762,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10991,Tropical,Dry Forest,Eastern Asia,Primary,21,Natural,86.762,86.762,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10992,Tropical,Dry Forest,South-Eastern Asia,Primary,21,Natural,86.762,86.762,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10993,Tropical,Dry Forest,Southern Asia,Primary,21,Natural,86.762,86.762,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10994,Tropical,Dry Forest,Western Asia,Primary,21,Natural,86.762,86.762,0.752,0.752,tC/ha,N/A,N/A,N/A,N/A,
10995,Tropical,Dry Forest,Europe,Primary,21,Natural,61.1,61.1,1.128,1.128,tC/ha,N/A,N/A,N/A,N/A,
10996,Tropical,Dry Forest,Oceania,Primary,21,Natural,61.1,61.1,1.128,1.128,tC/ha,N/A,N/A,N/A,N/A,
10997,Tropical,Shrubland,Eastern Africa,Primary,21,Natural,22.748,22.748,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
10998,Tropical,Shrubland,Central Africa,Primary,21,Natural,22.748,22.748,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
10999,Tropical,Shrubland,Northern Africa,Primary,21,Natural,22.748,22.748,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
11000,Tropical,Shrubland,Southern Africa,Primary,21,Natural,22.748,22.748,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
11001,Tropical,Shrubland,Western Africa,Primary,21,Natural,22.748,22.748,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
11002,Tropical,Shrubland,South America,Primary,21,Natural,33.605,33.605,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11003,Tropical,Shrubland,Central America,Primary,21,Natural,33.605,33.605,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11004,Tropical,Shrubland,Caribbean,Primary,21,Natural,33.605,33.605,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11005,Tropical,Shrubland,North America,Primary,21,Natural,33.605,33.605,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11006,Tropical,Shrubland,Central Asia,Primary,21,Natural,18.001,18.001,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11007,Tropical,Shrubland,Eastern Asia,Primary,21,Natural,18.001,18.001,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11008,Tropical,Shrubland,South-Eastern Asia,Primary,21,Natural,18.001,18.001,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11009,Tropical,Shrubland,Southern Asia,Primary,21,Natural,18.001,18.001,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11010,Tropical,Shrubland,Western Asia,Primary,21,Natural,18.001,18.001,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11011,Tropical,Shrubland,Europe,Primary,21,Natural,32.9,32.9,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11012,Tropical,Shrubland,Oceania,Primary,21,Natural,32.9,32.9,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11013,Warm Temperate,Humid Forest,Eastern Africa,Primary,21,Natural,25.427,25.427,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11014,Warm Temperate,Humid Forest,Central Africa,Primary,21,Natural,25.427,25.427,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11015,Warm Temperate,Humid Forest,Northern Africa,Primary,21,Natural,25.427,25.427,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11016,Warm Temperate,Humid Forest,Southern Africa,Primary,21,Natural,25.427,25.427,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11017,Warm Temperate,Humid Forest,Western Africa,Primary,21,Natural,25.427,25.427,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11018,Warm Temperate,Humid Forest,South America,Primary,21,Natural,39.715,39.715,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11019,Warm Temperate,Humid Forest,Central America,Primary,21,Natural,39.715,39.715,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11020,Warm Temperate,Humid Forest,Caribbean,Primary,21,Natural,39.715,39.715,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11021,Warm Temperate,Humid Forest,North America,Primary,21,Natural,39.715,39.715,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11022,Warm Temperate,Humid Forest,Central Asia,Primary,21,Natural,151.81,151.81,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11023,Warm Temperate,Humid Forest,Eastern Asia,Primary,21,Natural,151.81,151.81,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11024,Warm Temperate,Humid Forest,South-Eastern Asia,Primary,21,Natural,151.81,151.81,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11025,Warm Temperate,Humid Forest,Southern Asia,Primary,21,Natural,151.81,151.81,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11026,Warm Temperate,Humid Forest,Western Asia,Primary,21,Natural,151.81,151.81,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11027,Warm Temperate,Humid Forest,Europe,Primary,21,Natural,103.4,103.4,2.35,2.35,tC/ha,N/A,N/A,N/A,N/A,
11028,Warm Temperate,Dry Forest,Eastern Africa,Primary,21,Natural,30.644,30.644,0.846,0.846,tC/ha,N/A,N/A,N/A,N/A,
11029,Warm Temperate,Dry Forest,Central Africa,Primary,21,Natural,30.644,30.644,0.846,0.846,tC/ha,N/A,N/A,N/A,N/A,
11030,Warm Temperate,Dry Forest,Northern Africa,Primary,21,Natural,30.644,30.644,0.846,0.846,tC/ha,N/A,N/A,N/A,N/A,
11031,Warm Temperate,Dry Forest,Southern Africa,Primary,21,Natural,30.644,30.644,0.846,0.846,tC/ha,N/A,N/A,N/A,N/A,
11032,Warm Temperate,Dry Forest,Western Africa,Primary,21,Natural,30.644,30.644,0.846,0.846,tC/ha,N/A,N/A,N/A,N/A,
11033,Warm Temperate,Dry Forest,South America,Primary,21,Natural,54.473,54.473,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11034,Warm Temperate,Dry Forest,Central America,Primary,21,Natural,54.473,54.473,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11035,Warm Temperate,Dry Forest,Caribbean,Primary,21,Natural,54.473,54.473,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11036,Warm Temperate,Dry Forest,North America,Primary,21,Natural,54.473,54.473,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11037,Warm Temperate,Dry Forest,Central Asia,Primary,21,Natural,33.323,33.323,0.705,0.94,tC/ha,N/A,N/A,N/A,N/A,
11038,Warm Temperate,Dry Forest,Eastern Asia,Primary,21,Natural,33.323,33.323,0.705,0.94,tC/ha,N/A,N/A,N/A,N/A,
11039,Warm Temperate,Dry Forest,South-Eastern Asia,Primary,21,Natural,33.323,33.323,0.705,0.94,tC/ha,N/A,N/A,N/A,N/A,
11040,Warm Temperate,Dry Forest,Southern Asia,Primary,21,Natural,33.323,33.323,0.705,0.94,tC/ha,N/A,N/A,N/A,N/A,
11041,Warm Temperate,Dry Forest,Western Asia,Primary,21,Natural,33.323,33.323,0.705,0.94,tC/ha,N/A,N/A,N/A,N/A,
11042,Warm Temperate,Dry Forest,Europe,Primary,21,Natural,61.1,61.1,1.128,1.128,tC/ha,N/A,N/A,N/A,N/A,
11043,Warm Temperate,Steppe,Eastern Africa,Primary,21,Natural,23.735,23.735,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
11044,Warm Temperate,Steppe,Central Africa,Primary,21,Natural,23.735,23.735,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
11045,Warm Temperate,Steppe,Northern Africa,Primary,21,Natural,23.735,23.735,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
11046,Warm Temperate,Steppe,Southern Africa,Primary,21,Natural,23.735,23.735,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
11047,Warm Temperate,Steppe,Western Africa,Primary,21,Natural,23.735,23.735,0.423,0.423,tC/ha,N/A,N/A,N/A,N/A,
11048,Warm Temperate,Steppe,South America,Primary,21,Natural,20.68,20.68,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11049,Warm Temperate,Steppe,Central America,Primary,21,Natural,20.68,20.68,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11050,Warm Temperate,Steppe,Caribbean,Primary,21,Natural,20.68,20.68,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11051,Warm Temperate,Steppe,North America,Primary,21,Natural,20.68,20.68,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11052,Warm Temperate,Steppe,Central Asia,Primary,21,Natural,19.552,19.552,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11053,Warm Temperate,Steppe,Eastern Asia,Primary,21,Natural,19.552,19.552,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11054,Warm Temperate,Steppe,South-Eastern Asia,Primary,21,Natural,19.552,19.552,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11055,Warm Temperate,Steppe,Southern Asia,Primary,21,Natural,19.552,19.552,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11056,Warm Temperate,Steppe,Western Asia,Primary,21,Natural,19.552,19.552,0.47,0.611,tC/ha,N/A,N/A,N/A,N/A,
11057,Warm Temperate,Steppe,Europe,Primary,21,Natural,32.9,32.9,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11058,Warm Temperate,Steppe,Oceania,Primary,21,Natural,32.9,32.9,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11059,Warm Temperate,Mountain System,Eastern Africa,Primary,21,Natural,16.497,16.497,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11060,Warm Temperate,Mountain System,Central Africa,Primary,21,Natural,16.497,16.497,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11061,Warm Temperate,Mountain System,Northern Africa,Primary,21,Natural,16.497,16.497,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11062,Warm Temperate,Mountain System,Southern Africa,Primary,21,Natural,16.497,16.497,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11063,Warm Temperate,Mountain System,Western Africa,Primary,21,Natural,16.497,16.497,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11064,Warm Temperate,Mountain System,South America,Primary,21,Natural,35.062,35.062,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11065,Warm Temperate,Mountain System,Central America,Primary,21,Natural,35.062,35.062,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11066,Warm Temperate,Mountain System,Caribbean,Primary,21,Natural,35.062,35.062,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11067,Warm Temperate,Mountain System,North America,Primary,21,Natural,35.062,35.062,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11068,Warm Temperate,Mountain System,Central Asia,Primary,21,Natural,117.594,117.594,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11069,Warm Temperate,Mountain System,Eastern Asia,Primary,21,Natural,117.594,117.594,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11070,Warm Temperate,Mountain System,South-Eastern Asia,Primary,21,Natural,117.594,117.594,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11071,Warm Temperate,Mountain System,Southern Asia,Primary,21,Natural,117.594,117.594,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11072,Warm Temperate,Mountain System,Western Asia,Primary,21,Natural,117.594,117.594,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11073,Warm Temperate,Mountain System,Europe,Primary,21,Natural,65.8,65.8,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11074,Warm Temperate,Mountain System,Oceania,Primary,21,Natural,65.8,65.8,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11075,Cool Temperate,Mountain System,Central Asia,Primary,21,Natural,80.088,80.088,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11076,Cool Temperate,Mountain System,Eastern Asia,Primary,21,Natural,80.088,80.088,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11077,Cool Temperate,Mountain System,South-Eastern Asia,Primary,21,Natural,80.088,80.088,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11078,Cool Temperate,Mountain System,Southern Asia,Primary,21,Natural,80.088,80.088,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11079,Cool Temperate,Mountain System,Western Asia,Primary,21,Natural,80.088,80.088,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11080,Cool Temperate,Mountain System,Europe,Primary,21,Natural,141.517,141.517,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11081,Cool Temperate,Mountain System,South America,Primary,21,Natural,87.373,87.373,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11082,Cool Temperate,Mountain System,Central America,Primary,21,Natural,87.373,87.373,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11083,Cool Temperate,Mountain System,Caribbean,Primary,21,Natural,87.373,87.373,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11084,Cool Temperate,Mountain System,North America,Primary,21,Natural,87.373,87.373,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11085,Cool Temperate,Mountain System,Eastern Africa,Primary,21,Natural,47,47,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11086,Cool Temperate,Mountain System,Central Africa,Primary,21,Natural,47,47,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11087,Cool Temperate,Mountain System,Northern Africa,Primary,21,Natural,47,47,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11088,Cool Temperate,Mountain System,Southern Africa,Primary,21,Natural,47,47,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11089,Cool Temperate,Mountain System,Western Africa,Primary,21,Natural,47,47,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11090,Cool Temperate,Mountain System,Oceania,Primary,21,Natural,47,47,1.41,1.41,tC/ha,N/A,N/A,N/A,N/A,
11091,Cool Temperate,Continental Forest,Central Asia,Primary,21,Natural,54.52,54.52,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11092,Cool Temperate,Continental Forest,Eastern Asia,Primary,21,Natural,54.52,54.52,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11093,Cool Temperate,Continental Forest,South-Eastern Asia,Primary,21,Natural,54.52,54.52,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11094,Cool Temperate,Continental Forest,Southern Asia,Primary,21,Natural,54.52,54.52,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11095,Cool Temperate,Continental Forest,Western Asia,Primary,21,Natural,54.52,54.52,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11096,Cool Temperate,Continental Forest,Europe,Primary,21,Natural,156.228,156.228,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11097,Cool Temperate,Continental Forest,South America,Primary,21,Natural,60.583,60.583,1.692,1.692,tC/ha,N/A,N/A,N/A,N/A,
11098,Cool Temperate,Continental Forest,Central America,Primary,21,Natural,60.583,60.583,1.692,1.692,tC/ha,N/A,N/A,N/A,N/A,
11099,Cool Temperate,Continental Forest,Caribbean,Primary,21,Natural,60.583,60.583,1.692,1.692,tC/ha,N/A,N/A,N/A,N/A,
11100,Cool Temperate,Continental Forest,North America,Primary,21,Natural,60.583,60.583,1.692,1.692,tC/ha,N/A,N/A,N/A,N/A,
11101,Cool Temperate,Continental Forest,Eastern Africa,Primary,21,Natural,56.4,56.4,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11102,Cool Temperate,Continental Forest,Central Africa,Primary,21,Natural,56.4,56.4,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11103,Cool Temperate,Continental Forest,Northern Africa,Primary,21,Natural,56.4,56.4,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11104,Cool Temperate,Continental Forest,Southern Africa,Primary,21,Natural,56.4,56.4,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11105,Cool Temperate,Continental Forest,Western Africa,Primary,21,Natural,56.4,56.4,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11106,Cool Temperate,Continental Forest,Oceania,Primary,21,Natural,56.4,56.4,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11107,Cool Temperate,Oceanic Forest,Central Asia,Primary,21,Natural,136.206,136.206,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11108,Cool Temperate,Oceanic Forest,Eastern Asia,Primary,21,Natural,136.206,136.206,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11109,Cool Temperate,Oceanic Forest,South-Eastern Asia,Primary,21,Natural,136.206,136.206,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11110,Cool Temperate,Oceanic Forest,Southern Asia,Primary,21,Natural,136.206,136.206,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11111,Cool Temperate,Oceanic Forest,Western Asia,Primary,21,Natural,136.206,136.206,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11112,Cool Temperate,Oceanic Forest,Europe,Primary,21,Natural,59.267,59.267,1.081,1.081,tC/ha,N/A,N/A,N/A,N/A,
11113,Cool Temperate,Oceanic Forest,Oceania,Primary,21,Natural,165.769,165.769,0.1739,0.1739,tC/ha,N/A,N/A,N/A,N/A,
11114,Cool Temperate,Oceanic Forest,South America,Primary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11115,Cool Temperate,Oceanic Forest,Central America,Primary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11116,Cool Temperate,Oceanic Forest,Caribbean,Primary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11117,Cool Temperate,Oceanic Forest,North America,Primary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11118,Cool Temperate,Oceanic Forest,Eastern Africa,Primary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11119,Cool Temperate,Oceanic Forest,Central Africa,Primary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11120,Cool Temperate,Oceanic Forest,Northern Africa,Primary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11121,Cool Temperate,Oceanic Forest,Southern Africa,Primary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11122,Cool Temperate,Oceanic Forest,Western Africa,Primary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
11123,Cool Temperate,Desert,Central Asia,Primary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
11124,Cool Temperate,Desert,Eastern Asia,Primary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
11125,Cool Temperate,Desert,South-Eastern Asia,Primary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
11126,Cool Temperate,Desert,Southern Asia,Primary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
11127,Cool Temperate,Desert,Western Asia,Primary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
11128,Cool Temperate,Steppe,Central Asia,Primary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
11129,Cool Temperate,Steppe,Eastern Asia,Primary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
11130,Cool Temperate,Steppe,South-Eastern Asia,Primary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
11131,Cool Temperate,Steppe,Southern Asia,Primary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
11132,Cool Temperate,Steppe,Western Asia,Primary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
11133,Boreal,Coniferous Forest,Central Asia,Primary,21,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
11134,Boreal,Coniferous Forest,Eastern Asia,Primary,21,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
11135,Boreal,Coniferous Forest,South-Eastern Asia,Primary,21,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
11136,Boreal,Coniferous Forest,Southern Asia,Primary,21,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
11137,Boreal,Coniferous Forest,Western Asia,Primary,21,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
11138,Boreal,Tundra Woodland,Central Asia,Primary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
11139,Boreal,Tundra Woodland,Eastern Asia,Primary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
11140,Boreal,Tundra Woodland,South-Eastern Asia,Primary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
11141,Boreal,Tundra Woodland,Southern Asia,Primary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
11142,Boreal,Tundra Woodland,Western Asia,Primary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
11143,Boreal,Mountain System,Central Asia,Primary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
11144,Boreal,Mountain System,Eastern Asia,Primary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
11145,Boreal,Mountain System,South-Eastern Asia,Primary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
11146,Boreal,Mountain System,Southern Asia,Primary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
11147,Boreal,Mountain System,Western Asia,Primary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
11148,Cool Temperate,Desert,Europe,Primary,0,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
11149,Cool Temperate,Desert,Europe,Secondary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
11150,Cool Temperate,Desert,Europe,Secondary,0,Natural,12.032,12.032,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
11151,Cool Temperate,Steppe,Europe,Primary,0,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
11152,Cool Temperate,Steppe,Europe,Secondary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
11153,Cool Temperate,Steppe,Europe,Secondary,21,Plantation,1.692,39.903,5.17,5.17,tC/ha,N/A,N/A,N/A,N/A,
11154,Cool Temperate,Steppe,Europe,Secondary,0,Natural,20.163,20.163,1.081,1.081,tC/ha,N/A,N/A,N/A,N/A,
11155,Cool Temperate,Steppe,Europe,Secondary,0,Plantation,2.256,22.936,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
11156,Boreal,Coniferous Forest,Europe,Primary,0,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
11157,Boreal,Coniferous Forest,Europe,Secondary,21,Natural,29.563,29.563,0.047,1.034,tC/ha,N/A,N/A,N/A,N/A,
11158,Boreal,Coniferous Forest,Europe,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11159,Boreal,Coniferous Forest,Europe,Secondary,0,Natural,29.563,29.563,0.047,1.081,tC/ha,N/A,N/A,N/A,N/A,
11160,Boreal,Coniferous Forest,Europe,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
11161,Boreal,Tundra Woodland,Europe,Primary,0,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
11162,Boreal,Tundra Woodland,Europe,Secondary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
11163,Boreal,Tundra Woodland,Europe,Secondary,21,Plantation,11.75,11.75,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
11164,Boreal,Tundra Woodland,Europe,Secondary,0,Natural,48.974,48.974,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
11165,Boreal,Tundra Woodland,Europe,Secondary,0,Plantation,2.35,2.35,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
